support,itemsets
0.001352774634402468,"frozenset({'Organic Garlic', 'Original Hummus'})"
0.0014255613128228354,"frozenset({'Extra Virgin Olive Oil', 'Organic Garlic'})"
0.0006777870610170104,"frozenset({'Organic Garlic', 'Fresh Ginger Root'})"
0.003035577755146858,"frozenset({'Organic Garlic', 'Organic Cilantro'})"
0.000679653386104712,"frozenset({'Organic Garlic', 'Pure Irish Butter'})"
0.001596641112528827,"frozenset({'Organic Garlic', 'Grated Parmesan'})"
0.0035892541978317033,"frozenset({'Organic Garlic', 'Organic Italian Parsley Bunch'})"
0.001027723014961084,"frozenset({'Organic Baby Broccoli', 'Organic Garlic'})"
0.0012914969606895948,"frozenset({'Organic Garlic', 'Red Vine Tomato'})"
0.0006273962836490637,"frozenset({'Organic Garlic', 'Lime Sparkling Water'})"
0.0012081344401055842,"frozenset({'Organic Garlic', 'Organic Jalapeno Pepper'})"
0.0012610136509237997,"frozenset({'Organic Garlic', 'Organic Unsweetened Almond Milk'})"
0.0006473037512512154,"frozenset({'Organic Garlic', 'Organic Hothouse Cucumbers'})"
0.0013729931561859035,"frozenset({'Organic Garlic', 'Organic Gala Apples'})"
0.0008370468018342243,"frozenset({'Organic Garlic', 'Ground Turkey Breast'})"
0.0014905716367111122,"frozenset({'Organic Garlic', 'Organic White Onions'})"
0.0006308178796431835,"frozenset({'Organic Garlic', 'Organic Reduced Fat Milk'})"
0.001400365924138862,"frozenset({'Organic Garlic', 'Organic Blueberries'})"
0.0006376610716314232,"frozenset({'Total Greek Strained Yogurt', 'Organic Garlic'})"
0.0012535483505729929,"frozenset({'Organic Garlic', 'Organic Thyme'})"
0.001277188468350548,"frozenset({'Organic Garlic', 'Organic Granny Smith Apple'})"
0.0011851164306905962,"frozenset({'Organic Garlic', 'Organic Kiwi'})"
0.0007269336216598224,"frozenset({'Organic Garlic', 'Organic Dill'})"
0.000994129163382453,"frozenset({'Organic Garlic', 'Feta Cheese Crumbles'})"
0.0022259037212655924,"frozenset({'Organic Garlic', 'Organic Grape Tomatoes'})"
0.0011098413188199599,"frozenset({'Organic Garlic', 'Organic Romaine Lettuce'})"
0.0019005410476429247,"frozenset({'Organic Garlic', 'Organic Tomato Cluster'})"
0.0013369108711570033,"frozenset({'Organic Baby Carrots', 'Organic Garlic'})"
0.0009875970255754968,"frozenset({'Organic Garlic', 'Organic Extra Firm Tofu'})"
0.0008765506828572442,"frozenset({'Organic Garlic', 'Organic Sour Cream'})"
0.0010516741869199227,"frozenset({'Unsalted Butter', 'Organic Garlic'})"
0.001176406913614655,"frozenset({'Organic Garlic', 'Organic Garbanzo Beans'})"
0.0008535326734422562,"frozenset({'Organic Garlic', 'Organic Bartlett Pear'})"
0.0006808976028298466,"frozenset({'Organic Garlic', 'Organic Bell Pepper'})"
0.001126949298790559,"frozenset({'Organic Garlic', 'Organic Basil'})"
0.0010600726498145806,"frozenset({'Organic Garlic', 'Organic Peeled Whole Baby Carrots'})"
0.0010603837039958642,"frozenset({'Organic Garlic', 'Red Onion'})"
0.002840857837663311,"frozenset({'Organic Small Bunch Celery', 'Organic Garlic'})"
0.0011225945402525885,"frozenset({'Organic Garlic', 'Sparkling Water Grapefruit'})"
0.0033077501637700265,"frozenset({'Organic Garlic', 'Organic Zucchini'})"
0.0014087643870335199,"frozenset({'Organic Garlic', 'Honeycrisp Apple'})"
0.0008809054413952148,"frozenset({'Organic Garlic', 'Organic Low Sodium Chicken Broth'})"
0.0033568967244128386,"frozenset({'Organic Garlic', 'Organic Ginger Root'})"
0.000709203533326656,"frozenset({'Organic Garlic', 'Grape White/Green Seedless'})"
0.0017481244988139504,"frozenset({'Asparagus', 'Organic Garlic'})"
0.005504725846176242,"frozenset({'Organic Garlic', 'Organic Hass Avocado'})"
0.004764727948902508,"frozenset({'Organic Garlic', 'Large Lemon'})"
0.0008311367723898355,"frozenset({'Organic Garlic', 'Organic Green Cabbage'})"
0.004245578520340144,"frozenset({'Organic Garlic', 'Organic Avocado'})"
0.0007011161246132819,"frozenset({'Sweet Onion', 'Organic Garlic'})"
0.0019188932443386583,"frozenset({'Organic Garlic', 'Organic Garnet Sweet Potato (Yam)'})"
0.0006995608537068638,"frozenset({'Organic Garlic', 'Globe Eggplant'})"
0.0006395273967191249,"frozenset({'Organic Garlic', 'Organic Red Cabbage'})"
0.0010473194283819522,"frozenset({'Organic Garlic', 'Organic Half & Half'})"
0.0018429960241054548,"frozenset({'Cucumber Kirby', 'Organic Garlic'})"
0.0006249078501987947,"frozenset({'Organic Hass Avocado', 'Organic Plain Greek Whole Milk Yogurt'})"
0.0014205844459222975,"frozenset({'Limes', 'Organic Coconut Milk'})"
0.0006880518489993698,"frozenset({'Fresh Cauliflower', 'Organic Coconut Milk'})"
0.0006752986275667414,"frozenset({'Organic Coconut Milk', 'Organic Whole Milk'})"
0.000873440141044408,"frozenset({'Organic Coconut Milk', 'Organic Cilantro'})"
0.0008672190574187356,"frozenset({'Organic Coconut Milk', 'Organic Zucchini'})"
0.000854465835986107,"frozenset({'Organic Coconut Milk', 'Organic Ginger Root'})"
0.00116396474636331,"frozenset({'Organic Hass Avocado', 'Organic Coconut Milk'})"
0.0008784170079449459,"frozenset({'Organic Coconut Milk', 'Large Lemon'})"
0.000990707567388333,"frozenset({'Organic Avocado', 'Organic Coconut Milk'})"
0.0017372376024690237,"frozenset({'Boneless Skinless Chicken Breasts', 'Limes'})"
0.0006208641458421076,"frozenset({'Boneless Skinless Chicken Breasts', 'Fresh Cauliflower'})"
0.0011440572787611582,"frozenset({'Boneless Skinless Chicken Breasts', 'Organic Whole Milk'})"
0.0007723475321272311,"frozenset({'Boneless Skinless Chicken Breasts', 'Organic Fuji Apple'})"
0.0006189978207544059,"frozenset({'Boneless Skinless Chicken Breasts', 'Bunched Cilantro'})"
0.0006724991399351888,"frozenset({'Boneless Skinless Chicken Breasts', 'No Salt Added Black Beans'})"
0.0007039156122448345,"frozenset({'Boneless Skinless Chicken Breasts', 'Michigan Organic Kale'})"
0.0007157356711336121,"frozenset({'Boneless Skinless Chicken Breasts', 'Original Hummus'})"
0.000700182962069431,"frozenset({'Boneless Skinless Chicken Breasts', 'Organic Cilantro'})"
0.0006451263719822301,"frozenset({'Boneless Skinless Chicken Breasts', 'Grated Parmesan'})"
0.0007645711775951405,"frozenset({'Boneless Skinless Chicken Breasts', 'Red Vine Tomato'})"
0.000845445264728882,"frozenset({'Boneless Skinless Chicken Breasts', 'Organic Grape Tomatoes'})"
0.0007399978972737345,"frozenset({'Organic Baby Carrots', 'Boneless Skinless Chicken Breasts'})"
0.0006404605592629758,"frozenset({'Boneless Skinless Chicken Breasts', 'Organic Peeled Whole Baby Carrots'})"
0.0006659670021282328,"frozenset({'Boneless Skinless Chicken Breasts', 'Red Onion'})"
0.0010914891221242263,"frozenset({'Boneless Skinless Chicken Breasts', 'Organic Zucchini'})"
0.0009322293813070124,"frozenset({'Boneless Skinless Chicken Breasts', 'Honeycrisp Apple'})"
0.0009658232328856434,"frozenset({'Asparagus', 'Boneless Skinless Chicken Breasts'})"
0.0012084454942868678,"frozenset({'Boneless Skinless Chicken Breasts', 'Organic Hass Avocado'})"
0.001789494704924672,"frozenset({'Boneless Skinless Chicken Breasts', 'Large Lemon'})"
0.0024162688802111683,"frozenset({'Boneless Skinless Chicken Breasts', 'Organic Avocado'})"
0.0006348615839998706,"frozenset({'Boneless Skinless Chicken Breasts', 'Organic Garnet Sweet Potato (Yam)'})"
0.0016395665895459666,"frozenset({'Cucumber Kirby', 'Boneless Skinless Chicken Breasts'})"
0.0006028230033276576,"frozenset({'Organic Baby Spinach Salad', 'Organic Raspberries'})"
0.0009166766722428313,"frozenset({'Organic Baby Spinach Salad', 'Organic Hass Avocado'})"
0.000718224104583881,"frozenset({'Vanilla Skyr Style Yogurt', 'Mixed Berries Whole Milk Icelandic Style Skyr Yogurt'})"
0.0007462189808994069,"frozenset({'White Corn', 'Limes'})"
0.0010438978323878323,"frozenset({'Organic Roma Tomato', 'Limes'})"
0.0012784326850756825,"frozenset({'Organic Blackberries', 'Limes'})"
0.0014467129971501215,"frozenset({'Half & Half', 'Limes'})"
0.0021388085505061783,"frozenset({'Fresh Cauliflower', 'Limes'})"
0.001603173250335783,"frozenset({'Organic Black Beans', 'Limes'})"
0.000900501854816083,"frozenset({'Uncured Genoa Salami', 'Limes'})"
0.0014681757356586915,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Limes'})"
0.002621875694039642,"frozenset({'Limes', 'Organic Whole Milk'})"
0.0029260866833350236,"frozenset({'Organic Raspberries', 'Limes'})"
0.0006277073378303473,"frozenset({'Limes', '""Clementines, Bag""'})"
0.0017618108827904297,"frozenset({'Limes', 'Organic Fuji Apple'})"
0.0006917844991747732,"frozenset({'Organic Shredded Carrots', 'Limes'})"
0.003885377778413711,"frozenset({'Limes', 'Bunched Cilantro'})"
0.0015167001879389363,"frozenset({'Limes', 'No Salt Added Black Beans'})"
0.002264163385563478,"frozenset({'Limes', 'Michigan Organic Kale'})"
0.0014790626320036182,"frozenset({'Roma Tomato', 'Limes'})"
0.000647614805432499,"frozenset({'Shredded Mozzarella', 'Limes'})"
0.0007132472376833431,"frozenset({'Organic Large Brown Grade AA Cage Free Eggs', 'Limes'})"
0.0022554538684875364,"frozenset({'Limes', 'Organic Cucumber'})"
0.0018638366542514575,"frozenset({'Limes', 'Original Hummus'})"
0.0006700107064849198,"frozenset({'Limes', 'Shredded Mild Cheddar Cheese'})"
0.0013876127027062336,"frozenset({'Extra Virgin Olive Oil', 'Limes'})"
0.0012980290984965508,"frozenset({'Fresh Ginger Root', 'Limes'})"
0.005463666694246804,"frozenset({'Limes', 'Organic Cilantro'})"
0.0006572574850522914,"frozenset({'Limes', 'Pure Irish Butter'})"
0.000856954269436376,"frozenset({'Sparkling Natural Mineral Water', 'Limes'})"
0.0012040907357488972,"frozenset({'Grated Parmesan', 'Limes'})"
0.0023245078967325003,"frozenset({'Limes', 'Organic Italian Parsley Bunch'})"
0.0008992576380909486,"frozenset({'Organic Baby Broccoli', 'Limes'})"
0.0016812478498379718,"frozenset({'Limes', 'Garlic'})"
0.0020514023255654807,"frozenset({'Red Vine Tomato', 'Limes'})"
0.001057273162183028,"frozenset({'Lime Sparkling Water', 'Limes'})"
0.0016880910418262116,"frozenset({'Organic Jalapeno Pepper', 'Limes'})"
0.00123955091241523,"frozenset({'Limes', 'Organic Unsweetened Almond Milk'})"
0.0007406200056363017,"frozenset({'Organic Hothouse Cucumbers', 'Limes'})"
0.0015478056060672985,"frozenset({'Organic Gala Apples', 'Limes'})"
0.0006336173672747361,"frozenset({'Organic Spring Mix', 'Limes'})"
0.000907033992623039,"frozenset({'Ground Turkey Breast', 'Limes'})"
0.0011272603529718427,"frozenset({'Organic White Onions', 'Limes'})"
0.0007586611481507518,"frozenset({'Large Grapefruit', 'Limes'})"
0.0006743654650228904,"frozenset({'Organic Reduced Fat Milk', 'Limes'})"
0.0017568340158898917,"frozenset({'Organic Blueberries', 'Limes'})"
0.0007303552176539423,"frozenset({'Total Greek Strained Yogurt', 'Limes'})"
0.0007004940162507146,"frozenset({'Organic Thyme', 'Limes'})"
0.0016215254470315166,"frozenset({'Limes', 'Organic Granny Smith Apple'})"
0.001359306772209424,"frozenset({'Limes', 'Organic Kiwi'})"
0.001198491760485792,"frozenset({'Limes', 'Feta Cheese Crumbles'})"
0.002447685352520814,"frozenset({'Limes', 'Organic Grape Tomatoes'})"
0.0012047128441114645,"frozenset({'Limes', 'Organic Romaine Lettuce'})"
0.0007990981917176225,"frozenset({'Bartlett Pears', 'Limes'})"
0.0017798520253048797,"frozenset({'Organic Tomato Cluster', 'Limes'})"
0.0016090832797801718,"frozenset({'Organic Baby Carrots', 'Limes'})"
0.0011191729442584686,"frozenset({'Organic Extra Firm Tofu', 'Limes'})"
0.0010081266015402159,"frozenset({'Organic Sour Cream', 'Limes'})"
0.0009882191339380642,"frozenset({'Unsalted Butter', 'Limes'})"
0.0010249235273295315,"frozenset({'Limes', 'Organic Garbanzo Beans'})"
0.0006920955533560568,"frozenset({'Limes', 'Whipped Cream Cheese'})"
0.0008697074908690045,"frozenset({'Limes', 'Organic Bartlett Pear'})"
0.0007315994343790767,"frozenset({'Limes', 'Raspberries'})"
0.0007163577794961793,"frozenset({'Organic Bell Pepper', 'Limes'})"
0.0010628721374461331,"frozenset({'Organic Basil', 'Limes'})"
0.0013499751467709155,"frozenset({'Organic Peeled Whole Baby Carrots', 'Limes'})"
0.001989813597671324,"frozenset({'Red Onion', 'Limes'})"
0.0021108136741906525,"frozenset({'Organic Small Bunch Celery', 'Limes'})"
0.001599751654341663,"frozenset({'Limes', 'Sparkling Water Grapefruit'})"
0.00316715367382983,"frozenset({'Limes', 'Organic Zucchini'})"
0.002175201889716362,"frozenset({'Honeycrisp Apple', 'Limes'})"
0.0007524400645250793,"frozenset({'Organic Low Sodium Chicken Broth', 'Limes'})"
0.002418446259480154,"frozenset({'Limes', 'Organic Ginger Root'})"
0.0006746765192041742,"frozenset({'Limes', 'Total 0% Nonfat Greek Yogurt'})"
0.0007384426263673164,"frozenset({'Limes', 'Pineapple Chunks'})"
0.0009396946816578192,"frozenset({'Limes', 'Grape White/Green Seedless'})"
0.0021279216541612517,"frozenset({'Asparagus', 'Limes'})"
0.000675609681748025,"frozenset({'Unsweetened Original Almond Breeze Almond Milk', 'Limes'})"
0.00623041525111093,"frozenset({'Organic Hass Avocado', 'Limes'})"
0.008523817729715067,"frozenset({'Limes', 'Large Lemon'})"
0.0007639490692325733,"frozenset({'Limes', 'Organic Green Cabbage'})"
0.0068463025300525,"frozenset({'Organic Avocado', 'Limes'})"
0.0016454766189903554,"frozenset({'Organic Garnet Sweet Potato (Yam)', 'Limes'})"
0.0007757691281213509,"frozenset({'Organic Red Cabbage', 'Limes'})"
0.0013586846638468568,"frozenset({'Organic Half & Half', 'Limes'})"
0.0033432103404363593,"frozenset({'Cucumber Kirby', 'Limes'})"
0.0008370468018342243,"frozenset({'Organic Hass Avocado', 'White Corn'})"
0.0008146509007818036,"frozenset({'Organic Roma Tomato', 'Organic Whole Milk'})"
0.0006292626087367654,"frozenset({'Organic Raspberries', 'Organic Roma Tomato'})"
0.0007795017782967543,"frozenset({'Organic Roma Tomato', 'Organic Cucumber'})"
0.0009344067605759977,"frozenset({'Organic Roma Tomato', 'Organic Cilantro'})"
0.0009546252823594331,"frozenset({'Organic Roma Tomato', 'Organic Zucchini'})"
0.0013891679736126516,"frozenset({'Organic Hass Avocado', 'Organic Roma Tomato'})"
0.0009092113718920244,"frozenset({'Organic Roma Tomato', 'Large Lemon'})"
0.0011655200172697281,"frozenset({'Organic Avocado', 'Organic Roma Tomato'})"
0.00064854796797635,"frozenset({'Cucumber Kirby', 'Organic Roma Tomato'})"
0.0007409310598175854,"frozenset({'Organic Blackberries', 'Fresh Cauliflower'})"
0.0012168439571815257,"frozenset({'Organic Blackberries', 'Organic Whole Milk'})"
0.0032831768834486203,"frozenset({'Organic Blackberries', 'Organic Raspberries'})"
0.0010243014189669642,"frozenset({'Organic Blackberries', 'Organic Fuji Apple'})"
0.0006734323024790396,"frozenset({'Organic Blackberries', 'Michigan Organic Kale'})"
0.0008678411657813028,"frozenset({'Organic Blackberries', 'Organic Cucumber'})"
0.0006914734449934896,"frozenset({'Organic Blackberries', 'Original Hummus'})"
0.0006877407948180862,"frozenset({'Organic Blackberries', 'Organic Cilantro'})"
0.0007014271787945655,"frozenset({'Organic Blackberries', 'Organic Gala Apples'})"
0.00201096528199861,"frozenset({'Organic Blackberries', 'Organic Blueberries'})"
0.0007490184685309595,"frozenset({'Organic Blackberries', 'Organic Granny Smith Apple'})"
0.0009773322375931375,"frozenset({'Organic Blackberries', 'Organic Kiwi'})"
0.0009518257947278805,"frozenset({'Organic Blackberries', 'Organic Grape Tomatoes'})"
0.0006737433566603232,"frozenset({'Organic Tomato Cluster', 'Organic Blackberries'})"
0.0007661264485015587,"frozenset({'Organic Baby Carrots', 'Organic Blackberries'})"
0.001560558827499927,"frozenset({'Organic Blackberries', 'Raspberries'})"
0.0006112214662223154,"frozenset({'Organic Blackberries', 'Organic Peeled Whole Baby Carrots'})"
0.000629573662918049,"frozenset({'Organic Small Bunch Celery', 'Organic Blackberries'})"
0.0009372062482075503,"frozenset({'Organic Blackberries', 'Organic Zucchini'})"
0.000879972278851364,"frozenset({'Organic Blackberries', 'Honeycrisp Apple'})"
0.0007331547052854949,"frozenset({'Asparagus', 'Organic Blackberries'})"
0.0020666439804483783,"frozenset({'Organic Blackberries', 'Organic Hass Avocado'})"
0.0014115638746650724,"frozenset({'Organic Blackberries', 'Large Lemon'})"
0.0017932273551000755,"frozenset({'Organic Blackberries', 'Organic Avocado'})"
0.00060904408695333,"frozenset({'Organic Blackberries', 'Organic Half & Half'})"
0.0010243014189669642,"frozenset({'Cucumber Kirby', 'Organic Blackberries'})"
0.0013120265366543136,"frozenset({'Lime Sparkling Water', 'Peach Pear Flavored Sparkling Water'})"
0.002092461477494919,"frozenset({'Peach Pear Flavored Sparkling Water', 'Sparkling Water Grapefruit'})"
0.0006227304709298094,"frozenset({'Cherry Pie Fruit & Nut Bar', 'Apple Pie Fruit & Nut Food Bar'})"
0.0006208641458421076,"frozenset({'Organic Raspberries', 'Organic AppleApple'})"
0.0008507331858107036,"frozenset({'Organic Hass Avocado', 'Organic AppleApple'})"
0.0006087330327720464,"frozenset({'Organic Hass Avocado', 'Organic Baby Kale Mix'})"
0.0007795017782967543,"frozenset({'Organic Raspberries', 'Organic Large Green Asparagus'})"
0.0006858744697303844,"frozenset({'Organic Large Green Asparagus', 'Organic Zucchini'})"
0.0014787515778223346,"frozenset({'Organic Hass Avocado', 'Organic Large Green Asparagus'})"
0.0006457484803447974,"frozenset({'Half & Half', 'Fresh Cauliflower'})"
0.0006588127559587094,"frozenset({'Half & Half', 'Uncured Genoa Salami'})"
0.0016974226672647201,"frozenset({'Half & Half', 'Organic Whole Milk'})"
0.0013820137274431284,"frozenset({'Half & Half', 'Organic Raspberries'})"
0.001161476312913041,"frozenset({'Half & Half', 'Organic Fuji Apple'})"
0.0007434194932678543,"frozenset({'Half & Half', 'Organic Cucumber'})"
0.0010249235273295315,"frozenset({'Half & Half', 'Original Hummus'})"
0.0006087330327720464,"frozenset({'Half & Half', 'Total 2% with Strawberry Lowfat Greek Strained Yogurt'})"
0.0007496405768935267,"frozenset({'Half & Half', 'Lime Sparkling Water'})"
0.0006252189043800784,"frozenset({'Half & Half', 'Organic Unsweetened Almond Milk'})"
0.0008339362600213881,"frozenset({'Half & Half', 'Organic Gala Apples'})"
0.0006827639279175482,"frozenset({'Half & Half', 'Organic Blueberries'})"
0.000893036554465276,"frozenset({'Half & Half', 'Organic Grape Tomatoes'})"
0.0007253783507534043,"frozenset({'Organic Baby Carrots', 'Half & Half'})"
0.000643571101075812,"frozenset({'Half & Half', 'Organic Peeled Whole Baby Carrots'})"
0.0006429489927132448,"frozenset({'Organic Small Bunch Celery', 'Half & Half'})"
0.0012768774141692645,"frozenset({'Half & Half', 'Sparkling Water Grapefruit'})"
0.0008846380915706184,"frozenset({'Half & Half', 'Organic Zucchini'})"
0.0008417126145534786,"frozenset({'Half & Half', 'Honeycrisp Apple'})"
0.002043937025214674,"frozenset({'Half & Half', 'Organic Hass Avocado'})"
0.001428360800454388,"frozenset({'Half & Half', 'Large Lemon'})"
0.0015723788863887045,"frozenset({'Half & Half', 'Organic Avocado'})"
0.0008787280621262296,"frozenset({'Cucumber Kirby', 'Half & Half'})"
0.001164897908907161,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Fresh Cauliflower'})"
0.001636767101914414,"frozenset({'Fresh Cauliflower', 'Organic Whole Milk'})"
0.002038960158314136,"frozenset({'Organic Raspberries', 'Fresh Cauliflower'})"
0.000905478721716621,"frozenset({'Fresh Cauliflower', 'Organic Fuji Apple'})"
0.0007403089514550181,"frozenset({'Fresh Cauliflower', 'Bunched Cilantro'})"
0.0014520009182319431,"frozenset({'Fresh Cauliflower', 'Michigan Organic Kale'})"
0.0015739341572951226,"frozenset({'Fresh Cauliflower', 'Organic Cucumber'})"
0.0009838643754000935,"frozenset({'Fresh Cauliflower', 'Original Hummus'})"
0.0007225788631218517,"frozenset({'Extra Virgin Olive Oil', 'Fresh Cauliflower'})"
0.0016156154175871278,"frozenset({'Fresh Cauliflower', 'Organic Cilantro'})"
0.000696139257712744,"frozenset({'Grated Parmesan', 'Fresh Cauliflower'})"
0.0014047206826768327,"frozenset({'Fresh Cauliflower', 'Organic Italian Parsley Bunch'})"
0.0007925660539106665,"frozenset({'Organic Baby Broccoli', 'Fresh Cauliflower'})"
0.0007328436511042112,"frozenset({'Fresh Cauliflower', 'Red Vine Tomato'})"
0.0008143398466005199,"frozenset({'Fresh Cauliflower', 'Organic Unsweetened Almond Milk'})"
0.0010690932210718055,"frozenset({'Fresh Cauliflower', 'Organic Gala Apples'})"
0.001057273162183028,"frozenset({'Fresh Cauliflower', 'Organic Blueberries'})"
0.0009443604943770736,"frozenset({'Fresh Cauliflower', 'Organic Granny Smith Apple'})"
0.0009334735980321468,"frozenset({'Fresh Cauliflower', 'Organic Kiwi'})"
0.001430849233904657,"frozenset({'Fresh Cauliflower', 'Organic Grape Tomatoes'})"
0.0006625454061341128,"frozenset({'Fresh Cauliflower', 'Organic Romaine Lettuce'})"
0.0011372140867729186,"frozenset({'Organic Tomato Cluster', 'Fresh Cauliflower'})"
0.0011101523730012435,"frozenset({'Organic Baby Carrots', 'Fresh Cauliflower'})"
0.0006242857418362275,"frozenset({'Organic Extra Firm Tofu', 'Fresh Cauliflower'})"
0.0007365763012796147,"frozenset({'Fresh Cauliflower', 'Organic Garbanzo Beans'})"
0.000655080105783306,"frozenset({'Fresh Cauliflower', 'Organic Bartlett Pear'})"
0.0007595943106946027,"frozenset({'Organic Peeled Whole Baby Carrots', 'Fresh Cauliflower'})"
0.0006043782742340757,"frozenset({'Fresh Cauliflower', 'Red Onion'})"
0.0016181038510373969,"frozenset({'Organic Small Bunch Celery', 'Fresh Cauliflower'})"
0.0007210235922154336,"frozenset({'Fresh Cauliflower', 'Sparkling Water Grapefruit'})"
0.0026657343336006327,"frozenset({'Fresh Cauliflower', 'Organic Zucchini'})"
0.0009540031739968658,"frozenset({'Honeycrisp Apple', 'Fresh Cauliflower'})"
0.0012162218488189584,"frozenset({'Fresh Cauliflower', 'Organic Ginger Root'})"
0.0016078390630550373,"frozenset({'Asparagus', 'Fresh Cauliflower'})"
0.0033093054346764444,"frozenset({'Fresh Cauliflower', 'Organic Hass Avocado'})"
0.002166181318459137,"frozenset({'Fresh Cauliflower', 'Large Lemon'})"
0.0007729696404897983,"frozenset({'Fresh Cauliflower', 'Organic Green Cabbage'})"
0.002422178909655557,"frozenset({'Fresh Cauliflower', 'Organic Avocado'})"
0.0012989622610404016,"frozenset({'Fresh Cauliflower', 'Organic Garnet Sweet Potato (Yam)'})"
0.000628018392011631,"frozenset({'Globe Eggplant', 'Fresh Cauliflower'})"
0.0006121546287661663,"frozenset({'Fresh Cauliflower', 'Organic Half & Half'})"
0.0013191807828238369,"frozenset({'Cucumber Kirby', 'Fresh Cauliflower'})"
0.0010354993694931746,"frozenset({'Organic Black Beans', 'Organic Whole Milk'})"
0.000945604711102208,"frozenset({'Organic Raspberries', 'Organic Black Beans'})"
0.0006454374261635137,"frozenset({'Organic Black Beans', 'Michigan Organic Kale'})"
0.0007664375026828423,"frozenset({'Organic Black Beans', 'Organic Cucumber'})"
0.0006799644402859956,"frozenset({'Organic Black Beans', 'Original Hummus'})"
0.0010949107181183462,"frozenset({'Organic Black Beans', 'Organic Cilantro'})"
0.0006535248348768878,"frozenset({'Organic Black Beans', 'Organic Blueberries'})"
0.0008165172258695053,"frozenset({'Organic Black Beans', 'Organic Grape Tomatoes'})"
0.0006261520669239292,"frozenset({'Organic Baby Carrots', 'Organic Black Beans'})"
0.0010491857534696539,"frozenset({'Organic Black Beans', 'Organic Garbanzo Beans'})"
0.0006065556535030611,"frozenset({'Organic Small Bunch Celery', 'Organic Black Beans'})"
0.001035188315311891,"frozenset({'Organic Black Beans', 'Organic Zucchini'})"
0.0020212300699809695,"frozenset({'Organic Hass Avocado', 'Organic Black Beans'})"
0.0009477820903711934,"frozenset({'Organic Black Beans', 'Large Lemon'})"
0.0015558930147806726,"frozenset({'Organic Avocado', 'Organic Black Beans'})"
0.0006594348643212766,"frozenset({'Organic Black Beans', 'Organic Garnet Sweet Potato (Yam)'})"
0.0006513474556079026,"frozenset({'Organic Black Beans', 'Organic Pinto Beans'})"
0.0007614606357823043,"frozenset({'Organic Rainbow Carrots', 'Organic Hass Avocado'})"
0.0010081266015402159,"frozenset({'Uncured Genoa Salami', 'Organic Whole Milk'})"
0.0012622578676489344,"frozenset({'Uncured Genoa Salami', 'Organic Raspberries'})"
0.0007515069019812285,"frozenset({'Uncured Genoa Salami', 'Organic Cucumber'})"
0.0008059413837058622,"frozenset({'Uncured Genoa Salami', 'Original Hummus'})"
0.0006516585097891862,"frozenset({'Uncured Genoa Salami', 'Organic Grape Tomatoes'})"
0.0006644117312218146,"frozenset({'Organic Baby Carrots', 'Uncured Genoa Salami'})"
0.0007306662718352259,"frozenset({'Uncured Genoa Salami', 'Sparkling Water Grapefruit'})"
0.0006149541163977189,"frozenset({'Uncured Genoa Salami', 'Honeycrisp Apple'})"
0.0017260396519428133,"frozenset({'Uncured Genoa Salami', 'Organic Hass Avocado'})"
0.0007838565368347251,"frozenset({'Uncured Genoa Salami', 'Large Lemon'})"
0.0009471599820086262,"frozenset({'Uncured Genoa Salami', 'Organic Avocado'})"
0.0006077998702281956,"frozenset({'Cucumber Kirby', 'Uncured Genoa Salami'})"
0.0008018976793491751,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Whole Milk'})"
0.0013079828322976265,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Raspberries'})"
0.0006497921847014844,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Michigan Organic Kale'})"
0.001159921042006623,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Cucumber'})"
0.0007067150998763871,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Original Hummus'})"
0.0009903965132070495,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Cilantro'})"
0.0011586768252814885,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Italian Parsley Bunch'})"
0.0006273962836490637,"frozenset({'Organic Baby Broccoli', 'Organic Lacinato (Dinosaur) Kale'})"
0.0006902292282683552,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Unsweetened Almond Milk'})"
0.0006286405003741982,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Gala Apples'})"
0.0006815197111924138,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Blueberries'})"
0.0008065634920684295,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Granny Smith Apple'})"
0.0008435789396411803,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Grape Tomatoes'})"
0.0006081109244094792,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Tomato Cluster'})"
0.001400365924138862,"frozenset({'Organic Small Bunch Celery', 'Organic Lacinato (Dinosaur) Kale'})"
0.0013614841514784095,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Zucchini'})"
0.0010600726498145806,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Ginger Root'})"
0.0006301957712806163,"frozenset({'Asparagus', 'Organic Lacinato (Dinosaur) Kale'})"
0.002363078615211669,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Hass Avocado'})"
